Year,Model,Color,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024,Limited FWD,Celestial Silver Metallic,47860,0.0,47860.0,Port to dealer,False,,5TDAAAA50RS004531,Toyota Carlsbad,CA
2024,Limited FWD,Wind Chill Pearl,47860,0.0,47860.0,Factory to port,False,,5TDAAAA50RS37D684,Flow Toyota of Statesville,NC
2024,Limited FWD,Celestial Silver Metallic,47860,0.0,47860.0,Factory to port,False,Available,5TDAAAA50RS37E141,Butler Toyota,GA
2024,Limited FWD,Midnight Black Metallic,47860,0.0,47860.0,Factory to port,False,,5TDAAAA50RS38B767,Mark Jacobson Toyota,NC
2024,Limited FWD,Wind Chill Pearl,47860,0.0,47860.0,Factory to port,False,Available,5TDAAAA50RS38B770,Nalley Toyota Union City,GA
2024,Limited FWD,Wind Chill Pearl,47860,0.0,47860.0,Factory to port,False,Available,5TDAAAA50RS38C045,Rivertown Toyota,GA
2024,XLE FWD,Ruby Flare Pearl,43070,0.0,43070.0,Factory to port,False,Available,5TDAAAA50RS38C174,Toyota of Deerfield Beach,FL
2024,Limited FWD,Midnight Black Metallic,47860,0.0,47860.0,Factory to port,False,,5TDAAAA50RS38C255,Headquarter Toyota,FL
2024,Limited FWD,Celestial Silver Metallic,47860,0.0,47860.0,Factory to port,False,Available,5TDAAAA50RS38C868,Fred Anderson Toyota of Charleston,SC
2024,XLE FWD,Storm Cloud,43070,0.0,43070.0,Factory to port,False,,5TDAAAA50RS38C918,Toyota of Greenville,SC
2024,Limited FWD,Wind Chill Pearl,47860,0.0,47860.0,Factory to port,False,Available,5TDAAAA50RS39C025,Hendrick Toyota Wilmington,NC
2024,XLE FWD,Ruby Flare Pearl,43070,0.0,43070.0,Factory to port,False,Available,5TDAAAA50RS39C199,Central Florida Toyota,FL
2024,Limited FWD,Coastal Cream,47860,0.0,47860.0,Factory to port,False,Available,5TDAAAA50RS39C624,Courtesy Toyota,FL
2024,XLE FWD,Wind Chill Pearl,43070,0.0,43070.0,Factory to port,False,,5TDAAAA50RS39C686,Serra Toyota of Decatur,AL
2024,XLE FWD,Wind Chill Pearl,43070,0.0,43070.0,Factory to port,False,Available,5TDAAAA50RS39D076,McKinnon Toyota,AL
2024,Limited FWD,Wind Chill Pearl,47860,0.0,47860.0,Factory to port,False,,5TDAAAA50RS39D319,Germain Toyota of Naples,FL
2024,XLE FWD,Wind Chill Pearl,43070,0.0,43070.0,Factory to port,False,Available,5TDAAAA50RS39D384,Cobb County Toyota,GA
2024,XLE FWD,Midnight Black Metallic,43070,0.0,43070.0,Factory to port,False,,5TDAAAA50RS40B693,Toyota of North Miami,FL
2024,XLE FWD,Midnight Black Metallic,43070,0.0,43070.0,Factory to port,False,Available,5TDAAAA50RS40B788,Hendrick Toyota Wilmington,NC
2024,XLE FWD,Ruby Flare Pearl,43070,0.0,43070.0,Factory to port,False,,5TDAAAA50RS40B810,Toyota of North Miami,FL
2024,XLE FWD,Midnight Black Metallic,43070,0.0,43070.0,Factory to port,False,,5TDAAAA50RS40B855,Modern Toyota,NC
2024,XLE FWD,Storm Cloud,43070,0.0,43070.0,Factory to port,False,,5TDAAAA50RS40C147,Toyota of North Miami,FL
2024,XLE FWD,Ruby Flare Pearl,43070,0.0,43070.0,Factory to port,False,Available,5TDAAAA50RS40C178,Fred Anderson Toyota of Charleston,SC
2024,XLE FWD,Blueprint,43070,0.0,43070.0,Factory to port,False,Available,5TDAAAA50RS40C195,Germain Toyota of Naples,FL
2024,XLE FWD,Wind Chill Pearl,43070,0.0,43070.0,Factory to port,False,,5TDAAAA50RS40C214,Findlay Toyota Flagstaff,AZ
2024,XLE FWD,Midnight Black Metallic,43070,0.0,43070.0,Factory to port,False,Available,5TDAAAA50RS40C228,Fred Anderson Toyota of Charleston,SC
2024,XLE FWD,Celestial Silver Metallic,43070,0.0,43070.0,Factory to port,False,,5TDAAAA50RS40C407,Nalley Toyota of Roswell,GA
2024,XLE FWD,Midnight Black Metallic,43070,0.0,43070.0,Factory to port,False,Available,5TDAAAA50RS40C410,Lipton Toyota,FL
2024,XLE FWD,Ruby Flare Pearl,43070,0.0,43070.0,Factory to port,False,Available,5TDAAAA50RS40C679,Hendrick Toyota Apex,NC
2024,XLE FWD,Midnight Black Metallic,43070,0.0,43070.0,Factory to port,False,Available,5TDAAAA50RS40C732,Central Florida Toyota,FL
2024,XLE FWD,Blueprint,43070,0.0,43070.0,Factory to port,False,,5TDAAAA50RS40C763,Toyota of North Miami,FL
2024,XLE FWD,Midnight Black Metallic,43070,0.0,43070.0,Factory to port,False,Available,5TDAAAA50RS40D153,AutoNation Toyota Weston,FL
2024,XLE FWD,Wind Chill Pearl,43070,0.0,43070.0,Factory to port,False,,5TDAAAA51RS001296,Wesley Chapel Toyota,FL
2024,XLE FWD,Storm Cloud,43070,0.0,43070.0,At dealer,False,DealerHold,5TDAAAA51RS002108,Big Two Toyota of Chandler,AZ
2024,Limited FWD,Ruby Flare Pearl,47860,0.0,47860.0,At dealer,False,Available,5TDAAAA51RS002223,Toyota of North Miami,FL
2024,Limited FWD,Coastal Cream,47860,2887.0,50747.0,At dealer,False,Available,5TDAAAA51RS002478,Lost Pines Toyota,TX
2024,Limited FWD,Celestial Silver Metallic,47860,0.0,47860.0,At dealer,False,,5TDAAAA51RS002528,Toyota of Escondido,CA
2024,Limited FWD,Midnight Black Metallic,47860,0.0,47860.0,At dealer,False,DealerHold,5TDAAAA51RS002707,Gregg Orr Toyota,AR
2024,Limited FWD,Celestial Silver Metallic,47860,2595.0,50455.0,At dealer,False,Available,5TDAAAA51RS002741,Cowboy Toyota,TX
2024,Limited FWD,Coastal Cream,47860,0.0,47860.0,At dealer,True,DealerHold,5TDAAAA51RS002786,Toyota Carlsbad,CA
2024,Limited FWD,Celestial Silver Metallic,47860,2495.0,50355.0,At dealer,False,DealerHold,5TDAAAA51RS002853,Price LeBlanc Toyota,LA
2024,XLE FWD,Coastal Cream,43070,2392.0,45462.0,At dealer,True,DealerHold,5TDAAAA51RS002965,Toyota of Irving,TX
2024,Limited FWD,Blueprint,47860,0.0,47860.0,At dealer,False,Available,5TDAAAA51RS002982,Shottenkirk Toyota Weatherford,TX
2024,XLE FWD,Wind Chill Pearl,43070,0.0,43070.0,At dealer,False,Available,5TDAAAA51RS003033,Fred Anderson Toyota,NC
2024,XLE FWD,Coastal Cream,43070,0.0,43070.0,At dealer,False,DealerHold,5TDAAAA51RS003078,Toyota of Anaheim,CA
2024,Limited FWD,Wind Chill Pearl,47860,0.0,47860.0,Port to dealer,True,DealerHold,5TDAAAA51RS003095,Toyota Carlsbad,CA
2024,Limited FWD,Ruby Flare Pearl,47860,0.0,47860.0,Port to dealer,True,,5TDAAAA51RS003128,Avondale Toyota,AZ
2024,XLE FWD,Wind Chill Pearl,43070,0.0,43070.0,Factory to port,True,DealerHold,5TDAAAA51RS003131,Toyota of Denton,TX
2024,XLE FWD,Wind Chill Pearl,43070,0.0,43070.0,Port to dealer,False,Available,5TDAAAA51RS003145,Community Toyota,TX
2024,XLE FWD,Wind Chill Pearl,43070,0.0,43070.0,At dealer,False,,5TDAAAA51RS003159,Maita's Toyota of Sacramento,CA
2024,XLE FWD,Wind Chill Pearl,43070,2998.0,46068.0,At dealer,True,Available,5TDAAAA51RS003162,San Marcos Toyota,TX
2024,Limited FWD,Coastal Cream,47860,0.0,47860.0,At dealer,False,,5TDAAAA51RS003176,Tustin Toyota,CA
2024,XLE FWD,Coastal Cream,43070,0.0,43070.0,At dealer,False,,5TDAAAA51RS003193,Moss Bros. Toyota,CA
2024,Limited FWD,Wind Chill Pearl,47860,0.0,47860.0,At dealer,False,DealerHold,5TDAAAA51RS003209,Natchez Toyota,MS
2024,Limited FWD,Midnight Black Metallic,47860,0.0,47860.0,At dealer,False,,5TDAAAA51RS003260,Claremont Toyota,CA
2024,Limited FWD,Wind Chill Pearl,47860,0.0,47860.0,At dealer,False,Available,5TDAAAA51RS003288,Toyota of Rock Hill,SC
2024,XLE FWD,Coastal Cream,43070,0.0,43070.0,At dealer,False,Available,5TDAAAA51RS003291,Fred Anderson Toyota,NC
2024,Limited FWD,Wind Chill Pearl,47860,2495.0,50355.0,At dealer,True,DealerHold,5TDAAAA51RS003307,Price LeBlanc Toyota,LA
2024,XLE FWD,Celestial Silver Metallic,43070,0.0,43070.0,Port to dealer,False,,5TDAAAA51RS003372,Performance Toyota Bountiful,UT
2024,Limited FWD,Coastal Cream,47860,0.0,47860.0,Port to dealer,False,Available,5TDAAAA51RS003422,Big Two Toyota of Chandler,AZ
2024,XLE FWD,Wind Chill Pearl,43070,1995.0,45065.0,At dealer,True,Available,5TDAAAA51RS003436,Toyota of Slidell,LA
2024,Limited FWD,Midnight Black Metallic,47860,1295.0,49155.0,At dealer,True,Available,5TDAAAA51RS003470,Principle Toyota of Hernando,MS
2024,Limited FWD,Storm Cloud,47860,2242.0,50102.0,Port to dealer,False,,5TDAAAA51RS003484,Toyota of Lancaster,CA
2024,Limited FWD,Wind Chill Pearl,47860,0.0,47860.0,Port to dealer,False,,5TDAAAA51RS003498,Toyota of San Bernardino,CA
2024,Limited FWD,Midnight Black Metallic,47860,1290.0,49150.0,Port to dealer,True,,5TDAAAA51RS003503,Toyota of Redlands,CA
2024,XLE FWD,Wind Chill Pearl,43070,1599.0,44669.0,Port to dealer,True,DealerHold,5TDAAAA51RS003520,Fowler Toyota,OK
2024,Limited FWD,Midnight Black Metallic,47860,0.0,47860.0,Port to dealer,False,,5TDAAAA51RS003534,Envision Toyota of Norwalk,CA
2024,Limited FWD,Celestial Silver Metallic,47860,2895.0,50755.0,Factory to port,False,Available,5TDAAAA51RS003548,Jim Norton Toyota,OK
2024,Limited FWD,Celestial Silver Metallic,47860,0.0,47860.0,At dealer,False,Available,5TDAAAA51RS003551,Milton Martin Toyota,GA
2024,Limited FWD,Wind Chill Pearl,47860,0.0,47860.0,Factory to port,False,Available,5TDAAAA51RS003565,Greenville Toyota,NC
2024,XLE FWD,Storm Cloud,43070,0.0,43070.0,At dealer,True,Available,5TDAAAA51RS003579,Pat Lobb Toyota of McKinney,TX
2024,XLE FWD,Celestial Silver Metallic,43070,499.0,43569.0,At dealer,False,,5TDAAAA51RS003596,Toyota San Luis Obispo,CA
2024,Limited FWD,Celestial Silver Metallic,47860,1995.0,49855.0,At dealer,False,Available,5TDAAAA51RS003601,Cavender Toyota,TX
2024,Limited FWD,Celestial Silver Metallic,47860,0.0,47860.0,Port to dealer,False,,5TDAAAA51RS003615,Temecula Valley Toyota,CA
2024,Limited FWD,Celestial Silver Metallic,47860,1098.0,48958.0,At dealer,False,Available,5TDAAAA51RS003629,Toyota of Cedar Park,TX
2024,XLE FWD,Coastal Cream,43070,0.0,43070.0,Factory to port,False,Available,5TDAAAA51RS003632,Carlock Toyota of Tupelo,MS
2024,XLE FWD,Coastal Cream,43070,0.0,43070.0,Port to dealer,False,,5TDAAAA51RS003646,Hamer Toyota,CA
2024,XLE FWD,Ruby Flare Pearl,43070,0.0,43070.0,Factory to port,False,Available,5TDAAAA51RS003663,Headquarter Toyota,FL
2024,XLE FWD,Wind Chill Pearl,43070,0.0,43070.0,Port to dealer,False,,5TDAAAA51RS003680,David Wilson's Toyota of Las Vegas,NV
2024,Limited FWD,Midnight Black Metallic,47860,0.0,47860.0,Factory to port,True,Available,5TDAAAA51RS003694,Landers Toyota,AR
2024,Limited FWD,Storm Cloud,47860,6784.0,54644.0,At dealer,False,Available,5TDAAAA51RS003727,Joe Myers Toyota,TX
2024,XLE FWD,Celestial Silver Metallic,43070,0.0,43070.0,Port to dealer,False,,5TDAAAA51RS003744,Toyota Santa Monica,CA
2024,Limited FWD,Wind Chill Pearl,47860,0.0,47860.0,Port to dealer,False,,5TDAAAA51RS003758,Wondries Toyota,CA
2024,Limited FWD,Coastal Cream,47860,0.0,47860.0,Factory to port,True,DealerHold,5TDAAAA51RS003761,Mac Haik Toyota,TX
2024,Limited FWD,Midnight Black Metallic,47860,0.0,47860.0,Factory to port,False,Available,5TDAAAA51RS003789,Courtesy Toyota,FL
2024,Limited FWD,Celestial Silver Metallic,47860,3490.0,51350.0,Factory to port,False,Available,5TDAAAA51RS003808,Fred Haas Toyota World,TX
2024,Limited FWD,Wind Chill Pearl,47860,0.0,47860.0,Factory to port,False,Available,5TDAAAA51RS003811,Germain Toyota of Naples,FL
2024,Limited FWD,Midnight Black Metallic,47860,1278.0,49138.0,Port to dealer,False,,5TDAAAA51RS003825,AutoNation Toyota Irvine,CA
2024,XLE FWD,Celestial Silver Metallic,43070,3500.0,46570.0,Factory to port,True,Available,5TDAAAA51RS003839,Texas Toyota of Grapevine,TX
2024,XLE FWD,Storm Cloud,43070,0.0,43070.0,Factory to port,True,Available,5TDAAAA51RS003842,Sterling McCall Toyota Fort Bend,TX
2024,Limited FWD,Wind Chill Pearl,47860,0.0,47860.0,Port to dealer,False,DealerHold,5TDAAAA51RS003856,Right Toyota,AZ
2024,Limited FWD,Storm Cloud,47860,0.0,47860.0,Factory to port,True,DealerHold,5TDAAAA51RS003873,Bruner Toyota,TX
2024,XLE FWD,Midnight Black Metallic,43070,0.0,43070.0,Factory to port,False,Available,5TDAAAA51RS003887,Lakeland Toyota,FL
2024,XLE FWD,Midnight Black Metallic,43070,0.0,43070.0,Port to dealer,False,,5TDAAAA51RS003906,David Wilson's Toyota of Las Vegas,NV
2024,Limited FWD,Storm Cloud,47860,0.0,47860.0,Port to dealer,True,,5TDAAAA51RS003923,Avondale Toyota,AZ
2024,Limited FWD,Ruby Flare Pearl,47860,0.0,47860.0,Factory to port,False,Available,5TDAAAA51RS003940,Toyota of Gastonia,NC
