Year,Model,Color,Drivetrain,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK4PU059218,Toyota of Gladstone,OR
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,Factory to port,False,Available,4T1F31AK4PU30B445,West Kendall Toyota,FL
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,5580.0,39125.0,Factory to port,False,,4T1F31AK4PU31D711,Kearny Mesa Toyota,CA
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK4PU616614,Elko Toyota,NV
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,33545,0.0,33545.0,At dealer,False,Available,4T1F31AK4PU617830,World Toyota,GA
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,At dealer,False,Available,4T1F31AK4PU618301,Woodrum Toyota of Macomb,IL
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK4PU618623,Toyota of Gladstone,OR
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK4PU618928,Sharp Chevrolet-Toyota,SD
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Factory to port,True,Available,4T1F31AK4PU619299,Mark Jacobson Toyota,NC
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Factory to port,True,Available,4T1F31AK4PU619318,Town & Country Toyota,NC
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK4PU619397,Toyota of Keene,NH
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK4PU619688,Toyota of Wellesley,MA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK4PU619769,Freeman Toyota,CA
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK4PU619772,Ken Nelson Toyota,IL
2024,Camry XLE Hybrid,Predawn Gray Mica,FWD,33745,1634.0,35379.0,Factory to port,False,,4T1F31AK4RU33D217,AutoNation Toyota Hayward,CA
2024,Camry XLE Hybrid,Predawn Gray Mica,FWD,33745,0.0,33745.0,Factory to port,False,,4T1F31AK4RU33D458,Hesser Toyota,WI
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,33545,0.0,33545.0,At dealer,False,DealerHold,4T1F31AK5PU055758,Toyota of Selma,CA
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,At dealer,False,DealerHold,4T1F31AK5PU056540,Novato Toyota,CA
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,At dealer,False,DealerHold,4T1F31AK5PU057333,Rick Collins Toyota,IA
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,At dealer,False,DealerHold,4T1F31AK5PU058191,Tri County Toyota,PA
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK5PU059003,Adams Toyota Lee's Summit,MO
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK5PU059292,Dick Hannah Toyota,WA
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK5PU059373,Hosmer Toyota,IA
2023,Camry XLE Hybrid,RESERVOIR BLUE,FWD,33545,1495.0,35040.0,Factory to port,True,Available,4T1F31AK5PU059390,Toyota of Fort Worth,TX
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,True,,4T1F31AK5PU059406,Toyota of Greensburg,PA
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK5PU059471,Rick Collins Toyota,IA
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,Port to dealer,True,Available,4T1F31AK5PU059566,Smithtown Toyota,NY
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK5PU059602,Grants Pass Toyota,OR
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,Factory to port,False,Available,4T1F31AK5PU28B237,Craig Toyota,IN
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Factory to port,False,,4T1F31AK5PU30A255,Sierra Toyota,AZ
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,32970,0.0,32970.0,At dealer,False,DealerHold,4T1F31AK5PU606478,Dublin Toyota,CA
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,1899.0,35444.0,Port to dealer,True,DealerHold,4T1F31AK5PU617979,Frank Fletcher Toyota,MO
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,At dealer,False,Available,4T1F31AK5PU618288,World Toyota,GA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK5PU618405,Future Toyota of Yuba City,CA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK5PU618601,Tracy Toyota,CA
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,33545,0.0,33545.0,Factory to port,False,Available,4T1F31AK5PU618629,Yokem Toyota,LA
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,At dealer,False,DealerHold,4T1F31AK5PU618646,Expressway Toyota,MA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK5PU619313,Freeman Toyota,CA
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK5PU619568,Lloyds Toyota,ND
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK5PU619585,Irwin Toyota,NH
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK5PU619618,Woodrum Toyota of Macomb,IL
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,5580.0,39125.0,Port to dealer,False,,4T1F31AK5PU619800,Kearny Mesa Toyota,CA
2024,Camry XLE Hybrid,Predawn Gray Mica,FWD,33745,0.0,33745.0,Factory to port,False,,4T1F31AK5RU33A844,Dahl Toyota,MN
2024,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33745,0.0,33745.0,Factory to port,False,,4T1F31AK5RU33D128,Toyota on Edens,IL
2024,Camry XLE Hybrid,Wind Chill Pearl,FWD,33745,0.0,33745.0,Factory to port,False,,4T1F31AK5RU33D310,Toyota Carlsbad,CA
2024,Camry XLE Hybrid,Predawn Gray Mica,FWD,33745,0.0,33745.0,Factory to port,False,,4T1F31AK5RU33E263,One Toyota of Oakland,CA
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK6PU057650,Elk Grove Toyota,CA
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK6PU057700,Freeman Toyota,CA
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK6PU057972,Baxter Toyota of Lincoln,NE
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK6PU058085,Crown Toyota,KS
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK6PU058247,Midwest Toyota,KS
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK6PU058300,Lewis Toyota of Dodge City,KS
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK6PU058331,Kari Toyota,WI
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK6PU058796,AutoNation Toyota Spokane Valley,WA
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,Port to dealer,True,DealerHold,4T1F31AK6PU058927,DCH Brunswick Toyota,NJ
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK6PU059222,Vancouver Toyota,WA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,4490.0,38035.0,Port to dealer,False,Available,4T1F31AK6PU059303,Berge Toyota,AZ
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK6PU059463,Freeman Toyota,CA
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,1990.0,35535.0,At dealer,True,Available,4T1F31AK6PU059494,East Madison Toyota,WI
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK6PU059530,David Wilson's Toyota of Las Vegas,NV
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,2295.0,35840.0,Factory to port,False,,4T1F31AK6PU30A720,Desert Toyota of Tucson,AZ
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,Factory to port,False,Available,4T1F31AK6PU30B446,Elgin Toyota,IL
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,2295.0,35840.0,Factory to port,False,,4T1F31AK6PU31D712,Desert Toyota of Tucson,AZ
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,33545,0.0,33545.0,At dealer,False,DealerHold,4T1F31AK6PU614900,Wilsonville Toyota,OR
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK6PU616162,Ammaar's Toyota Vacaville,CA
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK6PU616906,Hamer Toyota,CA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,True,DealerHold,4T1F31AK6PU617120,Modesto Toyota,CA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,At dealer,False,Available,4T1F31AK6PU617666,Toyota of Deerfield Beach,FL
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,At dealer,False,DealerHold,4T1F31AK6PU618171,Serra Toyota of Traverse City,MI
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,At dealer,True,DealerHold,4T1F31AK6PU618378,Toyota of Puyallup,WA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK6PU618400,Tracy Toyota,CA
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,33545,0.0,33545.0,At dealer,False,Available,4T1F31AK6PU618591,DCH Toyota of Torrance,CA
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK6PU618672,Butte Toyota,MT
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK6PU618817,Royal Moore Toyota,OR
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK6PU618963,Lake Toyota,ND
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,Port to dealer,True,,4T1F31AK6PU619207,Wilson Toyota,IA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK6PU619224,Freeman Toyota,CA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK6PU619241,McGee Toyota,MA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK6PU619448,Toyota of Wellesley,MA
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,Factory to port,False,Available,4T1F31AK6PU619501,AutoNation Toyota Weston,FL
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Factory to port,False,,4T1F31AK6PU619532,Miracle Toyota,FL
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,Port to dealer,True,DealerHold,4T1F31AK6PU619563,Toyota of Watertown,MA
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK6PU619630,Team Toyota,NE
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK6PU619711,Camelback Toyota,AZ
2024,Camry XLE Hybrid,Predawn Gray Mica,FWD,33745,0.0,33745.0,Factory to port,False,,4T1F31AK6RU32B313,Toyota of Muncie,IN
2024,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33745,0.0,33745.0,Factory to port,False,DealerHold,4T1F31AK6RU32B621,Copeland Toyota,MA
2024,Camry XLE Hybrid,Midnight Black Metallic,FWD,33745,0.0,33745.0,Factory to port,True,,4T1F31AK6RU32D370,Carlson Toyota,MN
2024,Camry XLE Hybrid,Midnight Black Metallic,FWD,33745,0.0,33745.0,Factory to port,False,,4T1F31AK6RU32G124,Evans Toyota,IN
2024,Camry XLE Hybrid,Supersonic Red,FWD,33745,0.0,33745.0,Factory to port,False,,4T1F31AK6RU32G334,Modesto Toyota,CA
2024,Camry XLE Hybrid,Predawn Gray Mica,FWD,33745,0.0,33745.0,Factory to port,False,,4T1F31AK6RU33A819,Toyota of Warsaw,IN
2024,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33745,0.0,33745.0,Factory to port,False,,4T1F31AK6RU33D252,Continental Toyota,IL
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33545,0.0,33545.0,At dealer,False,Available,4T1F31AK7PU057639,Toyota Sunnyvale,CA
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK7PU057754,Elk Grove Toyota,CA
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,At dealer,False,Available,4T1F31AK7PU059195,Toyota of Merrillville,IN
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK7PU059469,Beechmont Toyota,OH
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK7PU059486,Kerry Toyota,KY
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Factory to port,False,,4T1F31AK7PU30B391,One Toyota of Oakland,CA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Factory to port,False,Available,4T1F31AK7PU31A785,Rick Hendrick Toyota Sandy Springs,GA
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,32970,0.0,32970.0,Factory to port,True,,4T1F31AK7PU600598,Avondale Toyota,AZ
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33245,0.0,33245.0,At dealer,False,DealerHold,4T1F31AK7PU615862,Rogers Toyota of Hermiston,OR
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK7PU616770,Elko Toyota,NV
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK7PU617014,Deery Brothers Toyota,IA
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK7PU617093,Adams Toyota Lee's Summit,MO
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK7PU617501,Dick Hannah Toyota,WA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,1295.0,34840.0,At dealer,False,,4T1F31AK7PU618065,Auburn Toyota,CA
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK7PU618146,Yellowstone Toyota,WY
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,True,DealerHold,4T1F31AK7PU618311,Toyota of Seattle,WA
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,At dealer,False,Available,4T1F31AK7PU618406,Bryan Easler Toyota,NC
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK7PU618602,Freeman Toyota,CA
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK7PU618731,Tony Divino Toyota,UT
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK7PU618762,Deery Brothers Toyota,IA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK7PU618860,Briggs Toyota of Fort Scott,KS
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,Port to dealer,False,Available,4T1F31AK7PU619121,Toyota of Muscatine,IA
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,Port to dealer,False,Available,4T1F31AK7PU619202,Columbia Gorge Toyota,OR
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,True,DealerHold,4T1F31AK7PU619538,Atlantic Toyota,MA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK7PU619541,Coggins Toyota of Bennington,VT
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,Factory to port,False,DealerHold,4T1F31AK7PU619569,Palm Beach Toyota,FL
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Factory to port,False,Available,4T1F31AK7PU619622,Lakeland Toyota,FL
2024,Camry XLE Hybrid,Wind Chill Pearl,FWD,33745,989.0,34734.0,Factory to port,False,DealerHold,4T1F31AK7RU32A896,Dayton Toyota,NJ
2024,Camry XLE Hybrid,Midnight Black Metallic,FWD,33745,0.0,33745.0,Factory to port,False,,4T1F31AK7RU32B434,Team Toyota of Glen Mills,PA
2024,Camry XLE Hybrid,Reservoir Blue,FWD,33745,0.0,33745.0,Factory to port,False,,4T1F31AK7RU32F788,Baxter Toyota of Lincoln,NE
2024,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33745,0.0,33745.0,Factory to port,True,,4T1F31AK7RU33B302,"Stapp Interstate Toyota, Inc.",CO
2024,Camry XLE Hybrid,Predawn Gray Mica,FWD,33745,0.0,33745.0,Factory to port,False,,4T1F31AK7RU33D180,One Toyota of Oakland,CA
2024,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33745,0.0,33745.0,Factory to port,True,DealerHold,4T1F31AK7RU33D342,Smart Toyota,WI
2024,Camry XLE Hybrid,Predawn Gray Mica,FWD,33745,0.0,33745.0,Factory to port,False,,4T1F31AK7RU33D406,Modesto Toyota,CA
2024,Camry XLE Hybrid,Predawn Gray Mica,FWD,33745,0.0,33745.0,Factory to port,False,,4T1F31AK7RU33E331,One Toyota of Oakland,CA
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33545,1295.0,34840.0,Port to dealer,True,DealerHold,4T1F31AK8PU057214,Auburn Toyota,CA
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK8PU058914,Toyota of Gladstone,OR
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,2791.0,36336.0,Port to dealer,True,,4T1F31AK8PU059013,Billion Toyota,SD
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK8PU059089,Luv Toyota,NY
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK8PU059125,Kirksville Toyota,MO
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK8PU059187,Chicago Northside Toyota,IL
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33545,0.0,33545.0,Port to dealer,False,Available,4T1F31AK8PU059545,Ammaar's Toyota Vacaville,CA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Factory to port,True,,4T1F31AK8PU30B450,Avondale Toyota,AZ
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Factory to port,False,,4T1F31AK8PU30B951,LeadCar Toyota Mankato,MN
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,Factory to port,False,Available,4T1F31AK8PU30B965,Toyota of Gallatin,TN
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,1274.0,34819.0,Factory to port,False,,4T1F31AK8PU31A875,Tom Wood Toyota,IN
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33545,0.0,33545.0,Factory to port,False,,4T1F31AK8PU31D713,One Toyota of Oakland,CA
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK8PU615174,Toyota of Nashua,NH
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,At dealer,False,DealerHold,4T1F31AK8PU618222,Findlay Toyota,NV
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK8PU618771,Passport Toyota,MD
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,At dealer,False,,4T1F31AK8PU618849,Hansel Toyota,CA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK8PU619144,Toyota Marin,CA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK8PU619239,Thousand Oaks Toyota,CA
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,33545,0.0,33545.0,Port to dealer,True,DealerHold,4T1F31AK8PU619371,Vancouver Toyota,WA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK8PU619418,Modesto Toyota,CA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK8PU619435,Folsom Lake Toyota,CA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK8PU619449,Hamer Toyota,CA
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK8PU619600,Freeman Toyota,CA
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,Port to dealer,True,,4T1F31AK8PU619659,San Francisco Toyota,CA
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,Factory to port,False,DealerHold,4T1F31AK8PU619693,Stokes Toyota Hilton Head,SC
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Factory to port,False,DealerHold,4T1F31AK8PU619709,Bev Smith Toyota,FL
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK8PU619788,Toyota of Anaheim,CA
2024,Camry XLE Hybrid,Midnight Black Metallic,FWD,33745,0.0,33745.0,Factory to port,False,,4T1F31AK8RU32D824,Dan Deery Toyota,IA
2024,Camry XLE Hybrid,Midnight Black Metallic,FWD,33745,1634.0,35379.0,Factory to port,False,,4T1F31AK8RU32D886,AutoNation Toyota Hayward,CA
2024,Camry XLE Hybrid,Predawn Gray Mica,FWD,33745,1634.0,35379.0,Factory to port,False,,4T1F31AK8RU32F816,AutoNation Toyota Hayward,CA
2024,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33745,798.0,34543.0,Factory to port,False,,4T1F31AK8RU33A918,Newbold Toyota,IL
2024,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33745,0.0,33745.0,Factory to port,False,,4T1F31AK8RU33E273,Romeoville Toyota,IL
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33245,0.0,33245.0,At dealer,False,Available,4T1F31AK9PU052426,New Rochelle Toyota,NY
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,At dealer,False,Available,4T1F31AK9PU055844,Shottenkirk Toyota,IL
2023,Camry XLE Hybrid,Celestial Silver Metallic,FWD,33545,0.0,33545.0,At dealer,False,DealerHold,4T1F31AK9PU056623,Rochester Toyota,MN
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33545,0.0,33545.0,At dealer,False,DealerHold,4T1F31AK9PU057447,"Molle Toyota, Inc.",MO
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK9PU058405,Emerson Toyota,ME
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK9PU058890,Toyota of Puyallup,WA
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK9PU058937,"Molle Toyota, Inc.",MO
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK9PU058940,Denny Menholt Toyota,SD
2023,Camry XLE Hybrid,Predawn Gray Mica,FWD,33545,0.0,33545.0,Port to dealer,False,Available,4T1F31AK9PU059005,Toyota of Puyallup,WA
2023,Camry XLE Hybrid,Midnight Black Metallic,FWD,33545,0.0,33545.0,At dealer,False,Available,4T1F31AK9PU059117,Rick Hendrick Toyota Sandy Springs,GA
2023,Camry XLE Hybrid,Supersonic Red,FWD,33545,0.0,33545.0,Port to dealer,False,DealerHold,4T1F31AK9PU059196,Camelback Toyota,AZ
2023,Camry XLE Hybrid,Reservoir Blue,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK9PU059280,Toyota of Gladstone,OR
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK9PU059473,Toyota of Gladstone,OR
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,33545,0.0,33545.0,Port to dealer,False,,4T1F31AK9PU059523,Serra Toyota of Traverse City,MI
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,33545,798.0,34343.0,Factory to port,False,,4T1F31AK9PU31A822,Newbold Toyota,IL
2023,Camry XLE Hybrid,Wind Chill Pearl,FWD,33545,0.0,33545.0,Factory to port,False,,4T1F31AK9PU31C442,Wesley Chapel Toyota,FL
